,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2533, Polo,2017,10990,Manual,11347,Petrol,20,60.1,1.2
2534, Touran,2008,2795,Manual,148297,Diesel,200,46.3,2.0
2535, Golf,2017,19400,Manual,13523,Petrol,145,44.1,2.0
2536, Tiguan,2019,22950,Manual,7000,Petrol,145,40.9,1.5
2537, Golf,2017,16999,Manual,26800,Diesel,20,67.3,2.0
2538, Golf,2019,17299,Manual,11000,Petrol,150,47.1,1.5
2539, Up,2013,4870,Manual,53746,Petrol,20,62.8,1.0
2540, Sharan,2019,21999,Manual,13258,Diesel,145,43.5,2.0
2541, Tiguan,2018,23995,Semi-Auto,10825,Diesel,150,49.6,2.0
2542, Golf,2011,7990,Automatic,33000,Petrol,145,47.1,1.4
2543, Tiguan,2020,25290,Semi-Auto,10,Petrol,145,37.7,1.5
2544, T-Cross,2020,20990,Automatic,69,Petrol,145,45.6,1.0
2545, Golf,2016,11495,Manual,38844,Diesel,0,74.3,1.6
2546, Polo,2016,9499,Manual,30672,Petrol,20,60.1,1.2
2547, Golf,2019,20490,Manual,50,Petrol,150,49.6,1.5
2548, Polo,2019,11700,Manual,18534,Petrol,145,48.7,1.0
2549, Tiguan,2019,28000,Semi-Auto,5323,Petrol,145,30.4,2.0
2550, T-Cross,2019,20750,Automatic,1000,Petrol,145,45.6,1.0
2551, Golf,2015,16995,Manual,51244,Petrol,205,39.8,2.0
2552, T-Roc,2018,17995,Manual,10826,Petrol,150,55.4,1.0
2553, Sharan,2019,25995,Semi-Auto,11608,Diesel,145,41.5,2.0
2554, Golf,2017,17995,Manual,36017,Petrol,145,47.1,2.0
2555, Golf,2016,15190,Semi-Auto,58266,Diesel,30,62.8,2.0
2556, Golf,2016,12800,Manual,13580,Petrol,30,53.3,1.4
2557, Golf,2019,16290,Automatic,16225,Petrol,145,44.8,1.0
2558, Golf,2014,17981,Manual,24554,Petrol,205,39.8,2.0
2559, Golf,2019,15995,Manual,12514,Petrol,150,49.6,1.0
2560, Passat,2016,12498,Manual,14225,Diesel,20,70.6,1.6
2561, Tiguan,2016,15995,Manual,28936,Diesel,145,53.3,2.0
2562, Tiguan,2015,16249,Automatic,39799,Diesel,160,49.6,2.0
2563, Golf,2007,3480,Automatic,42000,Diesel,235,44.8,2.0
2564, Golf,2016,11943,Semi-Auto,33745,Petrol,30,53.3,1.4
2565, Passat,2019,21388,Manual,6117,Petrol,145,45.6,1.5
2566, Passat,2015,8396,Manual,65800,Diesel,20,70.6,1.6
2567, Golf,2017,16995,Manual,26500,Diesel,20,67.3,2.0
2568, T-Cross,2019,18950,Manual,339,Petrol,145,47.9,1.0
2569, Amarok,2019,35000,Automatic,7504,Diesel,260,28.3,3.0
2570, Up,2017,9489,Manual,5503,Petrol,145,64.2,1.0
2571, Passat,2016,12495,Manual,46485,Diesel,20,68.9,2.0
2572, Touareg,2018,37290,Automatic,9903,Diesel,145,34.5,3.0
2573, Polo,2020,16489,Manual,3800,Diesel,150,57.7,1.6
2574, Polo,2019,15690,Automatic,4463,Petrol,145,45.6,1.0
2575, Golf,2017,12700,Manual,20982,Petrol,30,53.3,1.4
2576, Polo,2018,11950,Manual,27000,Petrol,150,58.9,1.0
2577, T-Roc,2019,19590,Manual,2000,Diesel,145,50.4,1.6
2578, Tiguan,2019,25498,Manual,20,Diesel,145,47.9,2.0
2579, Golf,2015,11495,Manual,14534,Petrol,30,53.3,1.4
2580, Polo,2016,10300,Manual,9050,Petrol,20,60.1,1.2
2581, Touareg,2019,41990,Semi-Auto,1638,Diesel,150,34.5,3.0
2582, Up,2015,5499,Manual,27000,Petrol,20,62.8,1.0
2583, Polo,2017,10991,Manual,24268,Petrol,145,60.1,1.2
2584, T-Roc,2019,24990,Manual,15000,Diesel,145,46.3,2.0
2585, Scirocco,2017,15990,Manual,29234,Diesel,145,53.3,2.0
2586, Polo,2019,11999,Manual,12680,Petrol,150,48.7,1.0
2587, Tiguan,2017,16698,Manual,13980,Diesel,150,58.9,2.0
2588, Polo,2015,6998,Manual,40310,Petrol,20,60.1,1.0
2589, Up,2019,8510,Manual,3000,Petrol,145,54.3,1.0
2590, Polo,2019,17349,Semi-Auto,1446,Petrol,145,46.3,1.0
2591, Arteon,2019,27990,Automatic,6000,Diesel,145,44.1,2.0
2592, T-Cross,2019,21142,Manual,3500,Petrol,145,47.9,1.0
2593, Touareg,2018,34950,Semi-Auto,22602,Diesel,145,34.5,3.0
2594, T-Roc,2020,31895,Manual,10,Petrol,145,42.2,1.5
2595, Up,2017,8299,Manual,9028,Petrol,145,64.2,1.0
2596, Arteon,2019,23798,Semi-Auto,2313,Petrol,145,48.7,1.5
2597, T-Roc,2019,25890,Semi-Auto,6487,Petrol,145,39.8,1.5
2598, Up,2020,9690,Manual,2277,Petrol,145,54.3,1.0
2599, Touran,2019,19899,Manual,11708,Petrol,145,40.9,1.0
2600, Golf,2019,20795,Manual,4441,Petrol,145,45.6,1.5
2601, Up,2019,10365,Manual,250,Petrol,145,54.3,1.0
2602, Polo,2017,9249,Manual,41000,Diesel,145,74.3,1.4
2603, Golf,2018,17795,Manual,18103,Diesel,145,60.1,2.0
2604, Up,2016,6059,Manual,20118,Petrol,20,62.8,1.0
2605, T-Roc,2020,21495,Manual,500,Petrol,145,42.2,1.5
2606, Polo,2020,14995,Manual,2500,Petrol,145,48.7,1.0
2607, Touareg,2018,57295,Automatic,10000,Diesel,145,34.0,3.0
2608, Golf,2016,10940,Manual,37299,Diesel,0,74.3,1.6
2609, Sharan,2019,26499,Semi-Auto,4450,Diesel,145,41.5,2.0
2610, Golf,2012,5990,Manual,84000,Diesel,30,64.2,1.6
2611, Passat,2018,15900,Manual,29645,Diesel,150,67.3,2.0
2612, Golf,2019,26989,Semi-Auto,8179,Diesel,145,49.6,2.0
2613, Touareg,2020,49990,Semi-Auto,6000,Diesel,145,33.6,3.0
2614, Polo,2019,15126,Semi-Auto,5408,Petrol,145,45.6,1.0
2615, Golf,2017,25489,Semi-Auto,17285,Petrol,145,39.8,2.0
2616, Polo,2017,10401,Manual,25277,Petrol,150,60.1,1.2
2617, Golf,2016,14990,Manual,31375,Diesel,20,67.3,2.0
2618, Tiguan,2017,17749,Manual,14834,Petrol,145,46.3,1.4
2619, Touran,2016,15498,Manual,47701,Diesel,30,64.2,2.0
2620, Golf,2017,13211,Manual,24445,Petrol,150,54.3,1.4
2621, Golf,2019,17190,Manual,9280,Petrol,150,47.1,1.5
2622, Up,2014,6298,Manual,31225,Petrol,20,60.1,1.0
2623, Polo,2019,14891,Manual,7123,Petrol,150,52.3,1.0
2624, Golf,2014,11200,Manual,33114,Diesel,20,68.9,2.0
2625, Tiguan,2013,12250,Manual,31236,Petrol,260,37.2,1.4
2626, Tiguan,2017,23495,Automatic,24298,Petrol,145,38.2,2.0
2627, Polo,2017,9822,Manual,24701,Petrol,145,60.1,1.0
2628, Golf,2016,17798,Semi-Auto,23162,Diesel,30,62.8,2.0
2629, Tiguan,2019,29790,Manual,8440,Diesel,150,47.9,2.0
2630, Polo,2017,11000,Manual,11619,Petrol,145,60.1,1.0
2631, Golf,2012,7999,Manual,47345,Petrol,165,45.6,1.4
2632, Golf,2016,13200,Semi-Auto,15000,Petrol,0,65.7,1.0
2633, T-Roc,2019,20749,Manual,14933,Petrol,145,42.2,1.5
2634, T-Roc,2019,22950,Manual,4156,Diesel,145,50.4,1.6
2635, Golf,2019,29999,Semi-Auto,7563,Petrol,150,32.8,2.0
2636, Golf,2019,17564,Semi-Auto,8684,Petrol,145,45.6,1.0
2637, Golf,2019,13590,Manual,9348,Diesel,150,57.7,1.6
2638, Up,2020,11780,Manual,6,Petrol,145,50.4,1.0
2639, Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
2640, Golf,2015,10998,Semi-Auto,30552,Petrol,30,56.5,1.4
2641, Up,2017,7495,Manual,20000,Petrol,145,64.2,1.0
2642, Touareg,2019,46990,Semi-Auto,10683,Diesel,145,34.5,3.0
2643, T-Roc,2018,20000,Manual,16034,Petrol,150,53.3,1.5
2644, Up,2018,7952,Manual,7419,Petrol,145,64.2,1.0
2645, Shuttle,2018,22999,Manual,35193,Diesel,145,47.1,2.0
2646, Passat,2016,11800,Manual,53671,Diesel,20,67.3,2.0
2647, Polo,2016,9000,Manual,40100,Petrol,20,60.1,1.2
2648, Golf,2017,14750,Manual,67978,Diesel,20,67.3,2.0
2649, Polo,2016,9300,Manual,14224,Petrol,20,58.9,1.0
2650, T-Cross,2019,18222,Manual,2575,Petrol,150,47.9,1.0
2651, Up,2020,9490,Manual,6000,Petrol,145,54.3,1.0
2652, T-Roc,2018,17250,Manual,7942,Petrol,150,55.4,1.0
2653, Tiguan,2018,19999,Manual,11154,Petrol,145,48.7,1.4
2654, Polo,2014,9999,Automatic,21099,Petrol,20,58.9,1.2
2655, Golf,2016,16498,Semi-Auto,43988,Diesel,30,62.8,2.0
2656, Golf,2011,3995,Manual,68000,Petrol,160,44.1,1.4
2657, Passat,2017,20990,Semi-Auto,18707,Diesel,145,57.6,2.0
2658, Touran,2019,23990,Manual,1397,Diesel,145,47.9,2.0
2659, Polo,2016,10291,Manual,5650,Petrol,20,58.9,1.0
2660, Golf,2017,11995,Automatic,47000,Diesel,20,58.9,1.6
2661, Polo,2015,12495,Manual,9142,Petrol,20,61.4,1.4
2662, Tiguan,2016,15800,Semi-Auto,38295,Diesel,160,49.6,2.0
2663, Arteon,2018,24485,Semi-Auto,7829,Diesel,145,60.1,2.0
2664, Caravelle,2019,41990,Automatic,4000,Diesel,145,32.8,2.0
2665, T-Cross,2020,20790,Manual,10,Petrol,145,47.9,1.0
2666, Golf,2020,19000,Manual,3084,Petrol,145,49.6,1.5
2667, Golf,2013,9132,Semi-Auto,71742,Diesel,30,62.8,2.0
2668, Golf,2019,18006,Semi-Auto,15342,Petrol,145,47.1,1.5
2669, T-Roc,2019,23000,Manual,2500,Diesel,145,50.4,2.0
2670, Scirocco,2015,11950,Semi-Auto,46463,Diesel,125,53.3,2.0
2671, Polo,2019,14991,Manual,2000,Diesel,145,76.4,1.6
2672, Golf,2011,7995,Semi-Auto,41900,Diesel,150,52.3,2.0
2673, Golf SV,2019,19290,Semi-Auto,4628,Diesel,145,50.4,2.0
2674, Amarok,2019,36999,Automatic,1250,Diesel,260,33.6,3.0
2675, Tiguan,2020,32390,Semi-Auto,2631,Diesel,145,45.6,2.0
2676, Golf,2014,9799,Manual,44052,Petrol,30,53.3,1.4
2677, T-Roc,2018,17995,Manual,14337,Petrol,145,53.3,1.5
2678, T-Roc,2019,26990,Semi-Auto,4977,Diesel,150,49.6,2.0
2679, T-Roc,2018,17995,Manual,15701,Petrol,150,55.4,1.0
2680, Arteon,2019,27798,Manual,10,Diesel,145,52.3,2.0
2681, Passat,2019,15350,Manual,8396,Diesel,145,55.4,2.0
2682, Sharan,2019,23706,Semi-Auto,15751,Diesel,145,41.5,2.0
2683, Touran,2018,17000,Manual,36873,Diesel,145,61.4,1.6
2684, Eos,2008,3695,Automatic,127000,Petrol,280,34.5,2.0
2685, Polo,2019,15995,Manual,6781,Petrol,145,51.4,1.0
2686, Arteon,2019,27995,Semi-Auto,9988,Petrol,145,32.8,2.0
2687, T-Roc,2019,24690,Semi-Auto,4956,Diesel,145,49.6,2.0
2688, Golf,2019,24990,Semi-Auto,9624,Petrol,150,37.7,2.0
2689, Touran,2017,18999,Manual,19076,Petrol,150,49.6,1.4
2690, Polo,2016,9999,Manual,23326,Petrol,0,65.7,1.0
2691, Golf,2017,12799,Semi-Auto,29676,Petrol,0,65.7,1.0
2692, Polo,2019,15985,Manual,2576,Petrol,145,52.3,1.0
2693, Up,2017,7400,Manual,32558,Petrol,150,64.2,1.0
2694, Polo,2017,10298,Manual,12278,Petrol,20,58.9,1.0
2695, Golf,2019,19798,Manual,7,Petrol,150,47.1,1.5
2696, Touran,2016,17712,Semi-Auto,25600,Diesel,125,60.1,2.0
2697, Polo,2018,12995,Manual,7997,Petrol,145,58.9,1.0
2698, Up,2014,7495,Manual,5000,Petrol,20,60.1,1.0
2699, Tiguan,2017,16921,Manual,35542,Diesel,160,50.4,2.0
2700, Scirocco,2010,6990,Manual,61000,Diesel,145,55.4,2.0
2701, Amarok,2019,28991,Automatic,18000,Diesel,265,28.3,3.0
2702, Polo,2020,13990,Manual,2887,Petrol,145,48.7,1.0
2703, Tiguan,2018,26795,Semi-Auto,23025,Diesel,145,44.1,2.0
2704, Polo,2018,11989,Manual,10100,Petrol,145,48.7,1.0
2705, Touareg,2019,47490,Automatic,4071,Diesel,145,34.0,3.0
2706, Golf,2019,17995,Manual,4150,Diesel,145,57.7,1.6
2707, Golf,2018,21999,Semi-Auto,21805,Petrol,145,44.8,2.0
2708, Golf,2019,13490,Manual,13378,Petrol,150,49.6,1.0
2709, Golf SV,2020,25490,Automatic,1000,Petrol,145,42.8,1.5
2710, Golf,2019,19990,Semi-Auto,5885,Diesel,150,52.3,2.0
2711, Tiguan,2019,27499,Automatic,8218,Diesel,145,38.7,2.0
2712, Golf,2016,17299,Automatic,27083,Diesel,30,62.8,2.0
2713, Polo,2016,9742,Manual,18600,Petrol,20,60.1,1.2
2714, Scirocco,2018,20971,Semi-Auto,11100,Diesel,150,62.8,2.0
2715, Golf,2020,34790,Semi-Auto,2500,Petrol,145,32.8,2.0
2716, Tiguan,2019,28990,Semi-Auto,4574,Diesel,145,39.8,2.0
2717, Touareg,2019,43499,Automatic,12933,Diesel,145,34.0,3.0
2718, Golf,2013,7960,Semi-Auto,56122,Diesel,30,62.8,2.0
2719, Golf,2019,18890,Manual,10,Diesel,145,62.8,2.0
2720, Golf,2016,19000,Manual,20367,Petrol,200,39.8,2.0
2721, Golf,2016,16998,Semi-Auto,23648,Diesel,30,62.8,2.0
2722, Passat,2019,24490,Semi-Auto,5284,Petrol,145,39.2,1.5
2723, Golf,2019,17950,Manual,1135,Diesel,145,57.7,1.6
2724, Tiguan,2020,28995,Manual,2000,Diesel,145,47.9,2.0
2725, T-Roc,2018,18990,Manual,15220,Diesel,150,56.5,2.0
2726, Golf SV,2018,17498,Semi-Auto,1303,Petrol,145,55.4,1.5
2727, Polo,2016,8250,Manual,47905,Petrol,20,60.1,1.0
2728, Golf,2015,9999,Manual,28863,Diesel,0,74.3,1.6
2729, Golf,2018,18891,Manual,25166,Diesel,150,60.1,2.0
2730, Up,2020,11990,Manual,100,Petrol,145,50.4,1.0
2731, Golf,2016,10697,Automatic,34801,Diesel,20,58.9,1.6
2732, Polo,2016,10995,Automatic,18000,Petrol,20,60.1,1.2
2733, Tiguan Allspace,2019,32671,Semi-Auto,3941,Diesel,150,44.1,2.0
2734, Golf,2019,15680,Manual,8758,Petrol,145,49.6,1.0
2735, Passat,2015,12690,Semi-Auto,16150,Diesel,30,62.8,2.0
2736, Polo,2016,12790,Manual,12275,Petrol,20,61.4,1.4
2737, Caravelle,2019,35495,Semi-Auto,1099,Diesel,145,32.8,2.0
2738, Polo,2018,13799,Manual,11918,Petrol,145,51.4,1.0
2739, Polo,2019,12790,Manual,7393,Petrol,145,48.7,1.0
2740, Polo,2017,10195,Manual,20883,Petrol,20,60.1,1.2
2741, Tiguan,2017,24202,Semi-Auto,22418,Petrol,145,38.2,2.0
2742, Touran,2016,14990,Manual,38000,Diesel,30,64.2,1.6
2743, Polo,2016,8995,Manual,40525,Petrol,20,60.1,1.2
2744, Golf,2019,27824,Semi-Auto,3070,Petrol,145,37.7,2.0
2745, Golf,2017,13995,Manual,24900,Diesel,145,61.4,1.6
2746, Golf,2015,13995,Semi-Auto,57488,Diesel,30,62.8,2.0
2747, Arteon,2018,24995,Semi-Auto,4294,Diesel,145,50.4,2.0
2748, T-Cross,2020,22999,Manual,5000,Other,145,47.9,1.0
2749, Golf,2015,8950,Manual,64221,Diesel,0,68.9,1.6
2750, Golf,2017,17300,Semi-Auto,43237,Diesel,150,57.7,2.0
2751, Scirocco,2013,7990,Manual,47000,Petrol,160,44.1,1.4
2752, Tiguan,2019,27990,Semi-Auto,3528,Diesel,145,45.6,2.0
2753, Up,2019,9950,Manual,1000,Petrol,145,54.3,1.0
2754, Touareg,2018,41885,Semi-Auto,3600,Diesel,145,34.5,3.0
2755, Golf,2015,11750,Manual,79000,Diesel,20,67.3,2.0
2756, Golf SV,2016,9998,Manual,23985,Diesel,0,72.4,1.6
2757, Golf,2016,16898,Manual,24180,Diesel,20,67.3,2.0
2758, Tiguan,2015,13995,Semi-Auto,57502,Diesel,205,47.1,2.0
2759, Golf,2016,11995,Semi-Auto,51260,Petrol,30,53.3,1.4
2760, Tiguan,2014,12495,Semi-Auto,25000,Diesel,200,47.7,2.0
2761, Polo,2016,13950,Semi-Auto,18500,Petrol,20,61.4,1.4
2762, Tiguan,2017,18400,Manual,22200,Diesel,145,50.4,2.0
2763, Golf,2019,35000,Automatic,50,Petrol,145,36.2,2.0
2764, Tiguan,2017,21298,Manual,39035,Diesel,145,58.9,2.0
2765, Up,2014,3495,Manual,80324,Petrol,20,62.8,1.0
2766, Golf SV,2020,24950,Automatic,1000,Petrol,150,42.8,1.5
2767, Golf,2016,16698,Manual,22927,Diesel,20,67.3,2.0
2768, Polo,2016,8995,Manual,33069,Petrol,20,60.1,1.2
2769, Golf,2020,21490,Manual,5481,Petrol,145,49.6,1.5
2770, Polo,2016,8701,Manual,49501,Diesel,0,83.1,1.4
2771, Polo,2017,14211,Manual,25399,Petrol,150,47.0,1.8
2772, Golf,2019,16998,Manual,12898,Petrol,145,47.1,1.5
2773, Scirocco,2016,13700,Manual,32546,Petrol,150,47.1,2.0
2774, Golf,2019,15891,Manual,9898,Petrol,145,47.1,1.5
2775, Golf,2017,20980,Automatic,7563,Petrol,160,44.1,2.0
2776, Golf,2019,28999,Automatic,2002,Petrol,150,32.8,2.0
2777, Tiguan,2017,25995,Automatic,22801,Other,235,38.2,2.0
2778, Tiguan,2016,17495,Automatic,35710,Other,165,49.6,2.0
2779, Polo,2019,11995,Manual,11462,Petrol,145,48.7,1.0
2780, Up,2016,7495,Manual,37617,Petrol,20,61.4,1.0
2781, Caddy Maxi Life,2019,19999,Manual,2759,Diesel,145,57.7,2.0
2782, Golf,2019,16064,Manual,9618,Diesel,145,57.7,1.6
2783, Tiguan,2019,24490,Semi-Auto,9553,Diesel,145,40.4,2.0
2784, Golf,2016,12495,Manual,24943,Petrol,30,53.3,1.4
2785, Golf,2020,20769,Manual,1116,Petrol,145,49.6,1.5
2786, Tiguan,2017,20899,Manual,36006,Diesel,150,58.9,2.0
2787, Golf,2019,31690,Automatic,25,Petrol,145,32.8,2.0
2788, Passat,2019,25499,Manual,15,Diesel,145,57.7,2.0
2789, Polo,2016,9112,Manual,16767,Petrol,20,60.1,1.0
2790, Polo,2017,11995,Semi-Auto,30000,Petrol,150,60.1,1.2
2791, Tiguan,2017,22441,Semi-Auto,49996,Petrol,235,38.2,2.0
2792, Up,2020,10125,Manual,15,Petrol,145,54.3,1.0
2793, Golf,2019,29899,Semi-Auto,7246,Petrol,150,32.8,2.0
2794, Passat,2019,18790,Semi-Auto,14990,Diesel,145,51.4,2.0
2795, Amarok,2018,29994,Automatic,11625,Diesel,265,33.6,3.0
2796, T-Cross,2019,17995,Manual,3164,Petrol,145,48.7,1.0
2797, Shuttle,2018,18998,Manual,24511,Diesel,150,47.1,2.0
2798, Sharan,2019,22990,Semi-Auto,9277,Diesel,145,41.5,2.0
2799, Tiguan,2017,25999,Semi-Auto,15484,Petrol,145,38.2,2.0
2800, Passat,2019,23495,Manual,6997,Petrol,145,45.6,1.5
2801, Touran,2018,20495,Manual,16451,Diesel,150,62.8,2.0
2802, Polo,2017,11495,Manual,20781,Petrol,150,60.1,1.2
2803, Polo,2016,12650,Semi-Auto,29592,Petrol,125,50.4,1.8
2804, Golf,2019,25902,Semi-Auto,4329,Petrol,145,37.7,2.0
2805, CC,2015,9998,Manual,61090,Diesel,30,62.8,2.0
2806, Tiguan,2019,22490,Manual,8138,Petrol,145,38.2,1.5
2807, Tiguan,2017,26990,Semi-Auto,12034,Petrol,150,38.2,2.0
2808, Polo,2016,10500,Semi-Auto,29235,Petrol,20,60.1,1.2
2809, T-Roc,2018,19691,Manual,25349,Diesel,150,56.5,2.0
2810, Tiguan,2019,22326,Manual,15007,Diesel,145,47.9,2.0
2811, Tiguan,2019,25395,Manual,5771,Diesel,145,47.9,2.0
2812, Golf,2016,11990,Semi-Auto,47592,Petrol,30,53.3,1.4
2813, Tiguan,2018,17490,Manual,14606,Diesel,145,58.9,2.0
2814, Polo,2016,10000,Manual,43600,Petrol,20,60.1,1.0
2815, Polo,2017,11595,Manual,14117,Petrol,145,60.1,1.2
2816, Up,2015,5984,Manual,19530,Petrol,0,68.9,1.0
2817, Golf,2019,18995,Automatic,8044,Other,145,43.5,1.5
2818, Golf,2016,11795,Manual,9231,Diesel,0,74.3,1.6
2819, Polo,2014,7298,Manual,33904,Petrol,20,58.9,1.0
2820, Amarok,2019,32895,Automatic,8906,Diesel,260,33.6,3.0
2821, Polo,2016,11250,Semi-Auto,22915,Petrol,20,60.1,1.2
2822, Polo,2019,15995,Semi-Auto,3500,Petrol,145,45.6,1.0
2823, Golf,2019,22998,Manual,18843,Petrol,150,37.2,2.0
2824, Polo,2017,9999,Manual,18107,Petrol,150,58.9,1.0
2825, Up,2017,8750,Manual,18118,Petrol,150,60.1,1.0
2826, Golf,2016,15999,Semi-Auto,56801,Diesel,30,62.8,2.0
2827, Golf,2018,15990,Semi-Auto,13352,Diesel,150,72.4,1.4
2828, Polo,2016,10290,Manual,15058,Petrol,20,60.1,1.2
2829, Golf,2019,16650,Automatic,15437,Petrol,145,45.6,1.0
2830, Polo,2017,10995,Manual,29255,Petrol,150,60.1,1.2
2831, Golf,2019,13490,Manual,14306,Petrol,150,49.6,1.0
2832, Arteon,2019,27500,Automatic,2500,Diesel,145,50.4,2.0
2833, Golf,2017,13750,Manual,20500,Diesel,145,67.3,1.6
2834, Golf,2017,16990,Manual,14151,Diesel,150,67.3,2.0
2835, Golf,2019,15480,Manual,10933,Petrol,145,49.6,1.0
2836, Golf,2017,15995,Semi-Auto,14739,Petrol,145,55.4,1.4
2837, Polo,2017,10730,Manual,10410,Petrol,20,60.1,1.0
2838, Polo,2019,13040,Manual,9320,Petrol,145,48.7,1.0
2839, T-Roc,2019,24995,Semi-Auto,6588,Diesel,145,49.6,2.0
2840, Sharan,2019,25450,Semi-Auto,5000,Petrol,145,32.5,1.4
2841, Golf,2019,16299,Automatic,4821,Diesel,145,54.3,1.6
2842, Polo,2019,15990,Manual,3758,Petrol,150,51.4,1.0
2843, Sharan,2016,17971,Manual,22611,Diesel,125,56.5,2.0
2844, Golf,2016,11998,Manual,28982,Diesel,0,74.3,1.6
2845, Tiguan,2019,25990,Manual,2500,Diesel,145,47.9,2.0
2846, Polo,2017,11299,Automatic,16861,Petrol,20,60.1,1.2
2847, Polo,2017,12490,Semi-Auto,13300,Petrol,150,60.1,1.2
2848, Polo,2017,10995,Manual,14000,Petrol,20,60.1,1.0
2849, Up,2017,6999,Manual,27968,Petrol,145,64.2,1.0
2850, Up,2018,9000,Manual,15367,Petrol,145,64.2,1.0
2851, Golf,2019,27734,Semi-Auto,4148,Petrol,145,37.7,2.0
2852, Polo,2017,13498,Semi-Auto,3295,Petrol,145,60.1,1.2
2853, Arteon,2019,23990,Semi-Auto,2239,Petrol,145,40.4,1.5
2854, Golf,2019,11990,Manual,12818,Petrol,145,49.6,1.0
2855, Polo,2015,7800,Manual,40809,Petrol,20,60.1,1.2
2856, Passat,2016,14199,Manual,31433,Diesel,20,67.3,2.0
2857, Golf,2018,22000,Semi-Auto,6500,Petrol,145,43.5,1.5
2858, Tiguan,2019,22416,Manual,14158,Diesel,145,47.9,2.0
2859, Golf,2019,25500,Automatic,7234,Petrol,145,44.8,2.0
2860, Polo,2015,7250,Manual,59162,Petrol,20,60.1,1.0
2861, Tiguan Allspace,2019,32990,Automatic,8963,Diesel,145,39.2,2.0
2862, Golf,2019,25990,Semi-Auto,6705,Petrol,145,37.7,2.0
2863, Golf,2019,21995,Automatic,3000,Petrol,145,45.6,1.5
2864, Passat,2020,20998,Semi-Auto,15,Diesel,145,49.6,1.6
2865, CC,2016,12990,Semi-Auto,52276,Diesel,125,58.9,2.0
2866, Scirocco,2016,13850,Manual,27916,Diesel,20,55.4,2.0
2867, Golf,2017,11750,Manual,31302,Petrol,145,58.9,1.0
2868, Golf,2017,14000,Automatic,17000,Petrol,0,65.7,1.0
2869, Passat,2019,23390,Semi-Auto,5790,Petrol,145,39.2,1.5
2870, Tiguan,2019,33999,Semi-Auto,9342,Diesel,145,35.3,2.0
2871, Golf,2019,20991,Manual,2000,Diesel,145,62.8,2.0
2872, T-Roc,2018,19940,Manual,26507,Petrol,145,53.3,1.5
2873, Polo,2016,9999,Manual,14079,Petrol,20,60.1,1.2
2874, Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2.0
2875, Polo,2016,10400,Manual,19965,Petrol,20,60.1,1.2
2876, Golf,2000,1999,Manual,80670,Petrol,245,35.8,2.0
2877, Up,2016,7150,Manual,32939,Petrol,20,64.2,1.0
2878, Golf,2011,4795,Manual,72000,Diesel,125,58.9,1.6
2879, Golf,2018,22790,Manual,34490,Petrol,145,35.8,2.0
2880, Polo,2015,8500,Manual,44949,Diesel,0,83.1,1.4
2881, Golf,2019,18650,Manual,100,Petrol,145,49.6,1.5
2882, Tiguan,2016,19490,Manual,29130,Diesel,160,50.4,2.0
2883, Golf,2016,17999,Manual,30663,Petrol,200,39.8,2.0
2884, Polo,2017,11500,Manual,10885,Petrol,145,60.1,1.2
2885, Golf,2018,14872,Manual,23764,Petrol,145,54.3,1.4
2886, Golf,2019,26390,Semi-Auto,24505,Petrol,150,37.7,2.0
2887, T-Roc,2019,17495,Manual,5500,Diesel,150,50.4,1.6
2888, Golf,2019,16586,Manual,14577,Petrol,145,47.1,1.5
2889, Polo,2019,15690,Automatic,4369,Petrol,145,45.6,1.0
2890, Up,2018,8495,Manual,6122,Petrol,150,68.9,1.0
2891, Scirocco,2015,12350,Manual,33000,Diesel,20,55.4,2.0
2892, Golf,2018,19499,Manual,14903,Diesel,145,60.1,2.0
2893, Golf,2019,27610,Automatic,13792,Petrol,145,32.8,2.0
2894, Polo,2017,9800,Manual,26000,Petrol,20,60.1,1.0
2895, Up,2017,7540,Manual,21115,Petrol,20,64.2,1.0
2896, Golf,2017,13995,Manual,19261,Diesel,150,61.4,1.6
2897, CC,2013,8847,Automatic,70757,Diesel,145,53.3,2.0
2898, Passat,2015,9998,Manual,43382,Diesel,20,70.6,1.6
2899, Golf,2016,10999,Manual,25252,Diesel,0,74.3,1.6
2900, Arteon,2019,23798,Semi-Auto,7310,Diesel,145,50.4,2.0
2901, Polo,2016,9199,Manual,46017,Petrol,20,60.1,1.2
2902, Up,2018,9999,Manual,7517,Petrol,145,64.2,1.0
2903, Scirocco,2016,13498,Semi-Auto,59257,Diesel,30,57.6,2.0
2904, Golf,2017,17498,Manual,20207,Diesel,20,67.3,2.0
2905, Golf,2016,9500,Manual,118200,Diesel,30,58.9,2.0
2906, Tiguan,2020,29790,Manual,5000,Diesel,145,47.9,2.0
2907, Sharan,2019,23646,Manual,11565,Diesel,145,43.5,2.0
2908, Golf,2016,11499,Manual,38419,Diesel,0,74.3,1.6
2909, Polo,2016,9452,Manual,35525,Petrol,20,60.1,1.2
2910, Passat,2019,25998,Automatic,7424,Diesel,145,48.7,2.0
2911, Golf,2020,22990,Semi-Auto,727,Petrol,145,45.6,1.5
2912, Golf,2019,20890,Automatic,1543,Petrol,145,46.3,1.5
2913, Polo,2015,8998,Manual,7121,Petrol,20,60.1,1.2
