,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
1269, Auris,2014,9949,Automatic,66900,Hybrid,0,74.3,1.8
1270, Avensis,2014,3930,Manual,142000,Diesel,30,62.8,2.0
1271, Auris,2017,11590,Manual,15000,Petrol,125,52.3,1.2
1272, C-HR,2018,22450,Automatic,12958,Hybrid,135,74.3,1.8
1273, Hilux,2018,18498,Manual,26411,Diesel,265,40.4,2.4
1274, C-HR,2018,23490,Automatic,5000,Hybrid,135,74.3,1.8
1275, Yaris,2018,13995,Automatic,28293,Hybrid,135,67.3,1.5
1276, RAV4,2019,29900,Automatic,16885,Hybrid,135,49.6,2.5
1277, Yaris,2017,7000,Manual,64754,Diesel,0,80.7,1.4
1278, RAV4,2016,19995,Automatic,12442,Petrol,200,43.5,2.0
1279, Aygo,2015,6499,Manual,39592,Petrol,0,69.0,1.0
1280, Aygo,2019,9495,Manual,9800,Petrol,145,57.7,1.0
1281, Yaris,2019,12771,Manual,5254,Petrol,145,47.9,1.5
1282, Aygo,2016,8300,Manual,16530,Petrol,0,69.0,1.0
1283, Aygo,2017,7498,Manual,30920,Petrol,145,68.9,1.0
1284, Aygo,2017,7450,Manual,17186,Petrol,0,68.9,1.0
1285, Yaris,2015,9995,Automatic,50033,Hybrid,0,86.0,1.5
1286, Yaris,2016,14295,Automatic,13432,Hybrid,0,78.0,1.5
1287, Yaris,2019,12995,Manual,6759,Petrol,150,47.9,1.5
1288, Yaris,2017,9490,Manual,21689,Petrol,30,55.0,1.3
1289, C-HR,2018,20997,Automatic,31586,Hybrid,135,74.3,1.8
1290, Aygo,2019,8991,Manual,1223,Petrol,145,56.5,1.0
1291, RAV4,2016,17998,Automatic,58377,Hybrid,20,55.4,2.5
1292, Aygo,2019,9495,Manual,20200,Petrol,145,56.5,1.0
1293, Auris,2016,9985,Manual,27600,Petrol,30,58.9,1.2
1294, Yaris,2014,6999,Manual,45678,Petrol,30,55.0,1.3
1295, C-HR,2017,16495,Automatic,30024,Hybrid,135,74.3,1.8
1296, Yaris,2016,8400,Manual,26400,Petrol,30,58.0,1.3
1297, Yaris,2018,11995,Manual,4050,Petrol,145,47.1,1.5
1298, Auris,2018,13995,Automatic,73000,Hybrid,135,65.6,1.8
1299, Aygo,2017,7680,Manual,12607,Petrol,145,68.9,1.0
1300, Auris,2017,14290,Automatic,30916,Hybrid,0,72.4,1.8
1301, C-HR,2017,19901,Automatic,21559,Hybrid,0,74.3,1.8
1302, Aygo,2017,7250,Manual,16499,Petrol,145,69.0,1.0
1303, Yaris,2019,11700,Manual,9613,Petrol,145,47.9,1.5
1304, Aygo,2018,9300,Manual,10263,Petrol,145,56.5,1.0
1305, Auris,2015,11998,Automatic,60501,Hybrid,0,76.4,1.8
1306, Yaris,2017,10485,Manual,15052,Petrol,145,56.5,1.5
1307, Aygo,2018,8795,Manual,9500,Petrol,145,56.5,1.0
1308, Aygo,2019,10000,Manual,860,Petrol,145,57.7,1.0
1309, Yaris,2018,10000,Manual,22750,Petrol,145,58.9,1.5
1310, Yaris,2016,5490,Manual,68000,Diesel,0,80.7,1.4
1311, Yaris,2018,12495,Automatic,10137,Petrol,145,60.1,1.5
1312, Aygo,2019,10791,Semi-Auto,3110,Petrol,145,56.5,1.0
1313, Yaris,2017,11300,Automatic,49039,Hybrid,135,76.3,1.5
1314, Aygo,2018,7895,Manual,11932,Petrol,145,68.9,1.0
1315, Yaris,2015,7498,Manual,40683,Petrol,30,55.0,1.3
1316, Aygo,2015,6600,Manual,38036,Petrol,0,69.0,1.0
1317, Prius,2019,23750,Automatic,6451,Other,135,61.4,1.8
1318, Aygo,2019,10200,Semi-Auto,1234,Petrol,145,56.5,1.0
1319, Yaris,2017,7998,Manual,35655,Petrol,30,58.0,1.3
1320, Yaris,2019,12995,Manual,1378,Petrol,145,47.9,1.5
1321, Yaris,2018,10721,Manual,18946,Petrol,145,58.9,1.5
1322, Yaris,2014,9150,Automatic,66158,Hybrid,0,76.3,1.5
1323, Yaris,2017,10095,Automatic,41558,Petrol,145,60.1,1.5
1324, Aygo,2014,6495,Manual,26858,Petrol,0,69.0,1.0
1325, Yaris,2019,11491,Manual,1905,Petrol,145,49.6,1.0
1326, Auris,2017,9600,Manual,41529,Petrol,30,58.9,1.2
1327, Auris,2018,16995,Automatic,19111,Hybrid,135,65.6,1.8
1328, Auris,2016,8498,Manual,45495,Diesel,20,65.7,1.6
1329, C-HR,2018,18490,Manual,7368,Petrol,145,41.5,1.2
1330, Prius,2016,19390,Automatic,21184,Hybrid,0,94.1,1.8
1331, Yaris,2017,11490,Automatic,10122,Petrol,145,60.1,1.5
1332, Aygo,2014,4990,Manual,45725,Petrol,0,69.0,1.0
1333, Auris,2014,8995,Automatic,76000,Hybrid,0,72.4,1.8
1334, Aygo,2017,10250,Automatic,9050,Other,145,67.3,1.0
1335, Aygo,2019,10290,Manual,6900,Petrol,150,56.5,1.0
1336, Prius,2015,17495,Automatic,19350,Hybrid,0,134.5,1.8
1337, Yaris,2015,10360,Automatic,8370,Petrol,30,55.0,1.3
1338, Aygo,2016,5889,Manual,23225,Petrol,0,69.0,1.0
1339, RAV4,2016,20000,Automatic,13322,Hybrid,20,57.6,2.5
1340, Prius,2018,18990,Automatic,43078,Hybrid,135,94.1,1.8
1341, Yaris,2017,10995,Manual,21100,Petrol,145,56.5,1.5
1342, Aygo,2017,8000,Automatic,10563,Petrol,0,67.0,1.0
1343, Yaris,2017,9270,Manual,31475,Petrol,145,58.9,1.5
1344, Aygo,2019,7890,Manual,6183,Petrol,145,56.5,1.0
1345, Yaris,2016,7998,Manual,32610,Petrol,30,58.0,1.3
1346, Yaris,2017,9985,Manual,20103,Petrol,30,55.0,1.3
1347, Yaris,2018,13290,Automatic,8996,Hybrid,135,76.3,1.5
1348, Verso-S,2011,4450,Manual,73000,Petrol,125,51.4,1.3
1349, Corolla,2019,24998,Automatic,2474,Hybrid,140,72.4,2.0
1350, Yaris,2019,12000,Manual,11684,Petrol,150,47.9,1.5
1351, Yaris,2018,11495,Manual,7500,Petrol,145,47.1,1.5
1352, Aygo,2018,7998,Manual,8224,Petrol,145,56.5,1.0
1353, Auris,2014,10991,Automatic,42988,Hybrid,0,76.4,1.8
1354, Aygo,2017,7397,Manual,14114,Petrol,150,68.9,1.0
1355, Aygo,2017,6730,Manual,15453,Petrol,0,69.0,1.0
1356, Yaris,2017,8298,Manual,13120,Petrol,30,58.0,1.3
1357, Yaris,2015,10688,Automatic,36021,Hybrid,0,78.0,1.5
1358, Yaris,2019,11500,Manual,4092,Petrol,145,47.9,1.5
1359, RAV4,2016,15000,Automatic,122280,Hybrid,20,55.4,2.5
1360, Auris,2015,12495,Automatic,47100,Hybrid,0,72.4,1.8
1361, Aygo,2019,9694,Manual,100,Petrol,145,56.5,1.0
1362, Corolla,2019,20990,Automatic,5000,Hybrid,135,85.6,1.8
1363, C-HR,2018,21998,Automatic,9501,Hybrid,135,74.3,1.8
1364, Aygo,2017,7495,Manual,10800,Petrol,150,68.9,1.0
1365, Yaris,2009,3750,Semi-Auto,81300,Petrol,30,55.4,1.3
1366, Aygo,2014,5500,Manual,27569,Petrol,0,69.0,1.0
1367, Aygo,2017,7290,Semi-Auto,52496,Petrol,0,67.0,1.0
1368, Yaris,2019,10870,Manual,5026,Petrol,145,47.9,1.5
1369, Yaris,2017,9495,Manual,14140,Petrol,30,58.0,1.3
1370, Prius,2013,17353,Automatic,27000,Hybrid,0,68.9,1.8
1371, Yaris,2014,11290,Automatic,21661,Hybrid,0,80.7,1.5
1372, Avensis,2017,10499,Manual,32819,Diesel,20,67.3,1.6
1373, Aygo,2017,8495,Manual,4999,Petrol,150,68.9,1.0
1374, Yaris,2018,14991,Automatic,7906,Petrol,145,60.1,1.5
1375, C-HR,2017,17395,Automatic,7325,Hybrid,140,74.3,1.8
1376, Aygo,2017,7282,Manual,16125,Petrol,0,68.9,1.0
1377, RAV4,2016,23995,Automatic,16551,Hybrid,20,55.4,2.5
1378, Corolla,2019,23995,Automatic,9250,Hybrid,135,72.4,2.0
1379, Yaris,2017,9988,Manual,15054,Petrol,150,56.5,1.5
1380, Auris,2019,15814,Automatic,11928,Hybrid,135,68.8,1.8
1381, Yaris,2018,13999,Manual,12080,Hybrid,135,67.3,1.5
1382, Yaris,2018,10990,Manual,15958,Petrol,150,58.9,1.5
1383, Avensis,2009,4499,Manual,98000,Diesel,200,51.4,2.2
1384, Prius,2019,23998,Automatic,722,Hybrid,140,64.2,1.8
1385, GT86,2016,17500,Manual,14000,Petrol,260,36.2,2.0
1386, Aygo,2020,10980,Semi-Auto,4855,Petrol,145,56.5,1.0
1387, Aygo,2017,7775,Manual,24128,Petrol,145,68.9,1.0
1388, Aygo,2018,7999,Manual,4500,Petrol,150,56.5,1.0
1389, Auris,2017,17495,Automatic,21960,Hybrid,0,70.6,1.8
1390, Aygo,2019,8950,Manual,3621,Petrol,145,56.5,1.0
1391, Aygo,2017,7290,Manual,15075,Petrol,145,69.0,1.0
1392, Aygo,2007,2295,Manual,69492,Petrol,20,61.4,1.0
1393, Yaris,2013,4698,Manual,87210,Diesel,20,72.4,1.4
1394, Aygo,2016,7395,Manual,14000,Petrol,0,69.0,1.0
1395, Corolla,2019,23440,Automatic,5000,Hybrid,135,78.5,1.8
1396, Aygo,2019,12295,Manual,2500,Petrol,145,57.7,1.0
1397, Yaris,2018,12690,Automatic,20357,Hybrid,140,76.3,1.5
1398, Yaris,2016,12690,Automatic,22362,Hybrid,0,78.0,1.5
1399, Aygo,2018,9070,Manual,13482,Petrol,145,56.5,1.0
1400, Yaris,2015,6200,Manual,42600,Petrol,0,66.0,1.0
1401, Land Cruiser,2008,6950,Automatic,174419,Diesel,565,31.4,3.0
1402, Corolla,2020,25998,Automatic,5000,Hybrid,140,53.3,2.0
1403, RAV4,2016,18995,Automatic,46531,Hybrid,20,57.6,2.5
1404, Aygo,2015,5498,Manual,40599,Petrol,0,69.0,1.0
1405, Aygo,2016,6999,Manual,24755,Petrol,0,69.0,1.0
1406, C-HR,2018,23500,Automatic,16809,Hybrid,135,74.3,1.8
1407, Aygo,2017,7495,Manual,28000,Petrol,145,68.9,1.0
1408, RAV4,2016,21990,Automatic,39039,Hybrid,20,55.4,2.5
1409, Yaris,2015,9695,Automatic,44415,Hybrid,0,78.0,1.5
1410, Aygo,2017,8490,Automatic,21127,Petrol,145,67.3,1.0
1411, Aygo,2018,8900,Manual,9148,Petrol,145,56.5,1.0
1412, Yaris,2017,10995,Automatic,24100,Hybrid,0,86.0,1.5
1413, RAV4,2012,8995,Manual,49255,Diesel,200,47.1,2.2
1414, Auris,2017,11500,Manual,24960,Petrol,125,51.4,1.2
1415, RAV4,2017,16295,Manual,34633,Diesel,125,60.1,2.0
1416, Yaris,2017,12000,Automatic,29257,Petrol,30,58.0,1.3
1417, Yaris,2017,11000,Automatic,4159,Petrol,30,58.0,1.3
1418, Auris,2017,11998,Automatic,3589,Petrol,20,61.4,1.2
1419, Yaris,2015,8950,Automatic,36524,Hybrid,0,86.0,1.5
1420, Auris,2017,12998,Automatic,27000,Hybrid,0,72.4,1.8
1421, Corolla,2019,22050,Automatic,12000,Hybrid,135,72.4,2.0
1422, Yaris,2019,11790,Manual,10701,Petrol,145,47.9,1.5
1423, Aygo,2018,8500,Manual,11949,Petrol,145,68.9,1.0
1424, Avensis,2018,13500,Manual,34505,Diesel,145,67.3,1.6
1425, Aygo,2019,8405,Manual,12465,Petrol,145,56.5,1.0
1426, Yaris,2016,8000,Manual,34058,Petrol,30,58.0,1.3
1427, RAV4,2014,11400,Manual,36933,Diesel,145,53.0,2.0
1428, Aygo,2014,5700,Manual,41000,Petrol,0,69.0,1.0
1429, Yaris,2016,9795,Manual,23877,Petrol,30,55.0,1.3
1430, C-HR,2017,20970,Automatic,21278,Hybrid,135,74.3,1.8
1431, PROACE VERSO,2019,24450,Manual,9441,Diesel,145,40.4,2.0
1432, Aygo,2016,6995,Manual,23499,Petrol,0,69.0,1.0
1433, C-HR,2016,18000,Automatic,39666,Hybrid,0,74.3,1.8
1434, C-HR,2018,16995,Manual,863,Petrol,145,41.5,1.2
1435, Yaris,2017,10590,Automatic,40271,Hybrid,0,86.0,1.5
1436, Corolla,2020,24980,Automatic,5000,Hybrid,135,57.7,1.8
1437, RAV4,2016,18995,Automatic,31492,Hybrid,20,57.6,2.5
1438, Auris,2013,9995,Automatic,38000,Hybrid,0,74.3,1.8
1439, Avensis,2017,14999,Manual,18089,Petrol,145,45.6,1.8
1440, Aygo,2014,5985,Manual,24176,Petrol,0,69.0,1.0
1441, Aygo,2019,9750,Manual,3565,Petrol,145,57.7,1.0
1442, Yaris,2013,6191,Manual,39869,Petrol,125,51.4,1.3
1443, Yaris,2019,11495,Manual,10994,Petrol,150,47.9,1.5
1444, Yaris,2018,10500,Manual,18595,Petrol,145,58.9,1.5
1445, Aygo,2018,9298,Manual,8602,Petrol,150,56.5,1.0
1446, C-HR,2016,20495,Automatic,20262,Hybrid,0,74.3,1.8
1447, RAV4,2016,21495,Automatic,15100,Hybrid,20,57.6,2.5
1448, Aygo,2018,8250,Manual,7378,Petrol,145,68.9,1.0
1449, C-HR,2018,22500,Automatic,9102,Hybrid,140,74.3,1.8
1450, Yaris,2019,10710,Manual,7122,Petrol,145,47.9,1.5
1451, Yaris,2016,9495,Automatic,27301,Petrol,30,58.0,1.3
1452, Yaris,2000,2695,Automatic,21000,Petrol,160,42.9,1.3
1453, Land Cruiser,2019,49995,Automatic,6836,Diesel,145,30.1,2.8
1454, Yaris,2014,7250,Manual,27734,Petrol,125,52.3,1.3
1455, Yaris,2019,11995,Manual,5373,Petrol,145,47.9,1.5
1456, Yaris,2018,10990,Manual,8215,Petrol,145,56.5,1.5
1457, Yaris,2019,15999,Automatic,20,Hybrid,140,76.3,1.5
1458, Aygo,2018,8700,Manual,9899,Petrol,145,56.5,1.0
1459, Corolla,2019,25995,Automatic,1751,Hybrid,135,72.4,2.0
1460, Prius,2014,15995,Automatic,65829,Hybrid,0,68.9,1.8
1461, RAV4,2019,33626,Automatic,7191,Hybrid,135,49.6,2.5
1462, Yaris,2017,11000,Automatic,17500,Petrol,30,58.0,1.3
1463, Aygo,2015,6495,Manual,17872,Petrol,0,69.0,1.0
1464, C-HR,2018,24995,Automatic,4438,Hybrid,135,74.3,1.8
1465, Aygo,2018,7170,Manual,10018,Petrol,145,69.0,1.0
1466, Yaris,2018,10600,Manual,12189,Petrol,150,47.1,1.5
1467, Verso,2017,14495,Manual,13918,Petrol,200,41.5,1.6
1468, GT86,2017,19995,Manual,26000,Petrol,145,36.2,2.0
1469, Yaris,2016,11000,Automatic,25750,Hybrid,0,86.0,1.5
1470, Aygo,2018,6995,Manual,36451,Petrol,150,69.0,1.0
1471, Yaris,2017,13490,Automatic,20000,Hybrid,0,78.0,1.5
1472, Yaris,2016,9498,Manual,20779,Petrol,30,55.0,1.3
1473, Prius,2017,20100,Automatic,30687,Hybrid,0,94.1,1.8
1474, Yaris,2018,14995,Automatic,5000,Hybrid,140,76.3,1.5
1475, Auris,2015,13000,Automatic,41000,Hybrid,0,72.4,1.8
1476, Corolla,2019,22520,Automatic,7666,Hybrid,135,85.6,1.8
1477, Auris,2018,14188,Automatic,25797,Hybrid,135,68.8,1.8
1478, Aygo,2019,9995,Manual,2136,Petrol,145,57.7,1.0
1479, Yaris,2018,10499,Manual,6432,Petrol,145,58.9,1.5
1480, RAV4,2016,15495,Automatic,43000,Petrol,205,43.5,2.0
1481, Aygo,2016,6999,Manual,15086,Petrol,0,69.0,1.0
1482, Aygo,2017,7488,Manual,13348,Petrol,145,68.9,1.0
1483, Aygo,2018,7675,Manual,10316,Petrol,145,69.0,1.0
1484, Yaris,2015,12600,Automatic,10788,Hybrid,0,78.0,1.5
1485, Aygo,2019,7995,Manual,13500,Petrol,145,56.5,1.0
1486, C-HR,2017,19490,Automatic,32900,Hybrid,0,74.3,1.8
1487, RAV4,2014,10995,Manual,77000,Diesel,160,49.6,2.2
1488, RAV4,2014,10995,Manual,41411,Diesel,125,57.6,2.0
1489, Yaris,2018,9500,Manual,22788,Petrol,145,58.9,1.5
1490, Camry,2019,25990,Automatic,6000,Hybrid,135,52.3,2.5
1491, Aygo,2017,7400,Manual,5985,Petrol,0,69.0,1.0
1492, Aygo,2017,8990,Semi-Auto,15772,Petrol,0,67.3,1.0
1493, Yaris,2019,15490,Manual,3500,Petrol,145,47.9,1.5
1494, Yaris,2019,15995,Automatic,26,Petrol,145,47.9,1.5
1495, Aygo,2017,7990,Manual,31404,Petrol,150,68.9,1.0
1496, Yaris,2013,9490,Automatic,50841,Hybrid,0,80.7,1.5
1497, Yaris,2019,12245,Manual,6165,Petrol,145,47.9,1.5
1498, Aygo,2018,8000,Manual,9908,Petrol,145,68.9,1.0
1499, Aygo,2017,6999,Manual,28000,Petrol,0,68.9,1.0
1500, Aygo,2018,8595,Manual,6374,Petrol,145,68.9,1.0
1501, RAV4,2016,23691,Automatic,13281,Hybrid,20,55.4,2.5
1502, Aygo,2017,8295,Manual,10890,Petrol,145,68.9,1.0
1503, Aygo,2019,9495,Manual,4235,Petrol,145,57.7,1.0
1504, Aygo,2016,8495,Manual,33008,Petrol,0,69.0,1.0
1505, Yaris,2013,5791,Manual,45000,Petrol,125,51.4,1.3
1506, Yaris,2019,13995,Manual,5693,Petrol,145,47.9,1.5
1507, Yaris,2018,11000,Manual,18084,Petrol,150,56.5,1.5
1508, Aygo,2017,8295,Manual,8800,Petrol,145,68.9,1.0
1509, Aygo,2016,5499,Manual,22963,Petrol,0,69.0,1.0
1510, C-HR,2017,21995,Automatic,16250,Hybrid,135,74.3,1.8
1511, Yaris,2018,9900,Manual,16806,Petrol,150,58.9,1.5
1512, RAV4,2019,31995,Automatic,11970,Hybrid,140,49.6,2.5
1513, Yaris,2018,12995,Automatic,11327,Hybrid,140,76.3,1.5
1514, RAV4,2013,10998,Automatic,45322,Diesel,260,42.2,2.2
1515, Yaris,2016,6080,Manual,48677,Petrol,0,66.0,1.0
1516, Aygo,2019,8995,Manual,1202,Petrol,145,57.7,1.0
1517, Yaris,2018,10550,Manual,19377,Petrol,145,47.1,1.5
1518, Auris,2016,14675,Automatic,13793,Hybrid,0,78.5,1.8
1519, Aygo,2015,6998,Manual,28880,Petrol,0,69.0,1.0
1520, C-HR,2017,13995,Manual,38500,Petrol,145,47.9,1.2
1521, C-HR,2017,19988,Automatic,29031,Hybrid,0,74.3,1.8
1522, RAV4,2016,12498,Manual,49814,Diesel,125,60.1,2.0
1523, C-HR,2017,20695,Automatic,17868,Hybrid,0,74.3,1.8
1524, Aygo,2019,9490,Manual,1114,Petrol,145,56.5,1.0
1525, RAV4,2017,22795,Automatic,20216,Hybrid,20,55.4,2.5
1526, Aygo,2015,6750,Manual,33365,Petrol,0,69.0,1.0
1527, Aygo,2017,7495,Manual,11647,Petrol,0,68.9,1.0
1528, Aygo,2015,6990,Manual,31643,Petrol,0,69.0,1.0
1529, Aygo,2017,9495,Automatic,16557,Other,145,67.3,1.0
1530, GT86,2013,10495,Manual,72000,Petrol,265,36.2,2.0
1531, Aygo,2019,7999,Manual,21473,Petrol,145,56.5,1.0
1532, Auris,2015,7995,Manual,66532,Diesel,20,67.3,1.6
1533, Yaris,2015,9275,Automatic,56032,Hybrid,0,86.0,1.5
1534, Aygo,2016,7500,Manual,37688,Petrol,0,69.0,1.0
1535, Auris,2017,16791,Automatic,29850,Hybrid,0,78.5,1.8
1536, Yaris,2017,9999,Manual,1841,Petrol,145,58.9,1.5
1537, Prius,2018,19998,Automatic,16634,Hybrid,135,94.1,1.8
1538, Prius,2016,22995,Automatic,21000,Hybrid,10,64.2,1.8
1539, Auris,2015,10493,Automatic,52000,Hybrid,0,74.3,1.8
1540, C-HR,2017,20491,Automatic,9000,Hybrid,135,74.3,1.8
1541, Auris,2017,17628,Automatic,25000,Hybrid,0,70.6,1.8
1542, Aygo,2014,6995,Manual,43841,Petrol,0,69.0,1.0
1543, C-HR,2019,21491,Manual,6589,Petrol,145,41.5,1.2
1544, Auris,2016,12495,Automatic,33487,Hybrid,0,78.5,1.8
1545, Aygo,2017,8995,Manual,15500,Petrol,0,68.9,1.0
1546, Aygo,2017,7295,Manual,19307,Petrol,145,68.9,1.0
1547, Yaris,2016,12300,Automatic,16751,Other,0,78.0,1.5
1548, Aygo,2018,8158,Manual,11262,Petrol,145,68.9,1.0
1549, Corolla,2019,24995,Automatic,1350,Hybrid,135,72.4,2.0
1550, Yaris,2017,13369,Automatic,12798,Hybrid,0,78.0,1.5
1551, RAV4,2017,16295,Manual,34633,Diesel,125,60.1,2.0
1552, Yaris,2017,10999,Automatic,33710,Petrol,145,60.1,1.5
1553, C-HR,2019,25290,Automatic,11635,Hybrid,135,74.3,1.8
1554, Auris,2017,15369,Automatic,53236,Hybrid,0,78.5,1.8
1555, RAV4,2017,21322,Automatic,19849,Hybrid,20,57.6,2.5
1556, Aygo,2014,6295,Manual,38385,Petrol,0,69.0,1.0
1557, RAV4,2013,9945,Manual,62541,Diesel,165,49.6,2.2
1558, Yaris,2007,3491,Manual,35930,Petrol,160,47.1,1.3
1559, Auris,2016,12500,Automatic,56680,Hybrid,0,70.6,1.8
1560, Aygo,2013,4970,Manual,39000,Petrol,0,65.7,1.0
1561, Auris,2017,16872,Automatic,27055,Hybrid,0,78.5,1.8
1562, Aygo,2019,12500,Manual,458,Petrol,145,57.7,1.0
1563, Aygo,2016,6998,Manual,12170,Petrol,0,69.0,1.0
1564, Aygo,2017,7800,Manual,17283,Petrol,0,68.9,1.0
1565, Aygo,2017,9670,Semi-Auto,18772,Petrol,145,67.3,1.0
1566, Aygo,2018,8490,Manual,9280,Petrol,150,68.9,1.0
1567, Yaris,2018,9995,Manual,20020,Petrol,145,47.1,1.5
1568, Aygo,2018,8202,Manual,10987,Petrol,145,69.0,1.0
1569, Aygo,2017,7295,Manual,16044,Petrol,150,69.0,1.0
1570, Aygo,2014,5498,Manual,36320,Petrol,0,69.0,1.0
1571, Yaris,2018,10460,Manual,8461,Petrol,145,58.9,1.5
1572, Yaris,2017,9498,Manual,10696,Petrol,30,58.0,1.3
1573, Aygo,2019,8995,Manual,1729,Petrol,145,56.5,1.0
1574, RAV4,2016,20495,Automatic,32754,Petrol,200,43.5,2.0
1575, Corolla,2019,17890,Manual,3695,Petrol,150,39.2,1.2
1576, Aygo,2019,8490,Manual,9059,Petrol,145,57.7,1.0
1577, Yaris,2014,9450,Automatic,61042,Hybrid,0,80.7,1.5
1578, Yaris,2019,12495,Manual,4344,Petrol,145,47.9,1.5
1579, Yaris,2015,9595,Automatic,15900,Petrol,30,55.4,1.3
1580, Yaris,2017,11600,Automatic,48144,Hybrid,0,78.0,1.5
1581, Land Cruiser,2020,54550,Automatic,4000,Diesel,150,30.1,2.8
1582, Yaris,2015,9290,Automatic,49063,Hybrid,0,78.0,1.5
1583, Aygo,2017,7498,Manual,15261,Petrol,150,68.9,1.0
1584, Aygo,2017,7100,Manual,32351,Petrol,0,68.9,1.0
1585, Aygo,2019,9450,Manual,647,Petrol,145,57.7,1.0
1586, Aygo,2018,7980,Manual,6640,Petrol,145,68.9,1.0
1587, Yaris,2017,8700,Manual,16040,Petrol,0,66.0,1.0
1588, Yaris,2013,8995,Automatic,47233,Hybrid,0,80.7,1.5
1589, Aygo,2018,8750,Manual,9451,Petrol,150,56.5,1.0
1590, Aygo,2019,9995,Manual,10,Petrol,145,56.5,1.0
1591, Aygo,2017,7795,Manual,21400,Petrol,145,68.9,1.0
1592, Aygo,2018,9488,Semi-Auto,15212,Petrol,150,67.3,1.0
1593, Yaris,2014,6295,Manual,42472,Diesel,0,72.4,1.4
1594, Yaris,2017,7850,Manual,35586,Petrol,30,58.0,1.3
1595, Aygo,2017,6995,Manual,16511,Petrol,0,69.0,1.0
1596, Aygo,2018,6600,Manual,28023,Petrol,145,69.0,1.0
1597, Yaris,2017,10998,Manual,9386,Petrol,145,56.5,1.5
1598, Aygo,2018,9495,Manual,11561,Petrol,145,68.9,1.0
1599, C-HR,2018,17498,Automatic,27450,Hybrid,135,74.3,1.8
1600, Yaris,2015,6995,Manual,28000,Petrol,30,58.0,1.3
1601, C-HR,2018,19995,Automatic,24547,Hybrid,140,74.3,1.8
1602, Yaris,2018,10000,Manual,13626,Petrol,150,47.1,1.5
1603, Auris,2016,16000,Automatic,26961,Hybrid,0,70.6,1.8
1604, Aygo,2017,6995,Manual,36473,Petrol,0,68.9,1.0
1605, Corolla,2019,18700,Manual,6597,Petrol,145,39.2,1.2
1606, Yaris,2018,11290,Manual,11446,Petrol,145,56.5,1.5
1607, Corolla,2019,21494,Automatic,7792,Hybrid,135,78.5,1.8
1608, Aygo,2019,9349,Manual,4000,Petrol,145,56.5,1.0
1609, Aygo,2017,6995,Manual,24591,Petrol,145,69.0,1.0
1610, C-HR,2018,17798,Automatic,20400,Hybrid,135,74.3,1.8
1611, Hilux,2017,21495,Automatic,13135,Diesel,260,36.2,2.4
1612, Auris,2015,11995,Automatic,11270,Hybrid,0,74.3,1.8
1613, GT86,2017,17102,Manual,21000,Petrol,260,36.2,2.0
1614, Yaris,2017,9169,Manual,25000,Petrol,145,56.5,1.5
1615, Aygo,2015,5995,Manual,20190,Petrol,0,69.0,1.0
1616, Yaris,2019,15495,Manual,2500,Petrol,145,47.9,1.5
1617, Aygo,2016,7495,Manual,9498,Petrol,0,69.0,1.0
1618, Verso,2018,16995,Semi-Auto,9250,Petrol,145,42.8,1.8
1619, Auris,2016,10795,Manual,28150,Petrol,30,58.9,1.2
1620, C-HR,2018,16500,Manual,34161,Petrol,145,47.1,1.2
1621, Aygo,2014,5777,Manual,33718,Petrol,0,69.0,1.0
1622, Aygo,2017,7300,Manual,38144,Petrol,145,68.9,1.0
1623, Yaris,2016,6987,Manual,50980,Petrol,30,58.0,1.3
1624, Aygo,2017,7795,Manual,15981,Petrol,0,68.9,1.0
1625, Yaris,2017,12690,Automatic,30183,Hybrid,0,78.0,1.5
1626, RAV4,2011,7975,Automatic,57620,Diesel,300,39.8,2.2
1627, Aygo,2020,12500,Manual,616,Petrol,145,57.7,1.0
1628, Supra,2019,49990,Semi-Auto,3000,Petrol,145,34.5,3.0
1629, Yaris,2017,14500,Automatic,12000,Hybrid,140,76.3,1.5
1630, Aygo,2018,7072,Manual,5688,Petrol,145,69.0,1.0
1631, Yaris,2019,13192,Manual,5937,Petrol,145,47.9,1.5
1632, Corolla,2019,20497,Automatic,4412,Hybrid,135,78.5,1.8
1633, RAV4,2017,20000,Automatic,18800,Hybrid,20,57.6,2.5
1634, Yaris,2018,10690,Manual,15582,Petrol,145,58.9,1.5
1635, Aygo,2014,6700,Manual,28148,Petrol,0,69.0,1.0
1636, RAV4,2017,15999,Manual,27170,Diesel,150,60.1,2.0
1637, Yaris,2017,12498,Automatic,18803,Hybrid,0,86.0,1.5
1638, Aygo,2018,6530,Manual,32574,Petrol,145,69.0,1.0
1639, Auris,2013,9990,Automatic,42311,Hybrid,0,72.4,1.8
1640, Yaris,2018,9595,Manual,33894,Petrol,145,58.9,1.5
1641, Aygo,2017,8132,Manual,18717,Petrol,145,68.9,1.0
1642, RAV4,2016,13995,Manual,71046,Diesel,125,60.1,2.0
1643, Aygo,2011,2395,Manual,76552,Petrol,20,61.4,1.0
1644, Hilux,2016,15498,Automatic,55883,Diesel,260,32.8,3.0
1645, C-HR,2018,15110,Manual,11459,Petrol,145,47.9,1.2
1646, Yaris,2019,11986,Manual,3902,Petrol,145,47.9,1.5
1647, Aygo,2017,8998,Manual,16376,Petrol,145,68.9,1.0
1648, Prius,2016,20995,Automatic,32457,Hybrid,0,94.1,1.8
1649, Yaris,2017,9998,Manual,30241,Petrol,145,56.5,1.5
