,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2072, E Class,2019,45980,Semi-Auto,10491,Petrol,145,32.5,3.0
2073, E Class,2017,21299,Semi-Auto,23429,Diesel,145,61.4,2.0
2074, A Class,2020,25729,Semi-Auto,1000,Petrol,145,53.3,1.3
2075, A Class,2017,15949,Manual,14632,Diesel,145,68.9,1.5
2076, C Class,2013,13995,Automatic,24000,Petrol,160,44.8,1.6
2077, C Class,2019,24799,Semi-Auto,12999,Petrol,145,46.3,1.5
2078, A Class,2019,39960,Automatic,5990,Petrol,145,35.3,2.0
2079, E Class,2019,25199,Semi-Auto,9900,Diesel,145,72.4,2.0
2080, GLC Class,2017,26495,Semi-Auto,27534,Diesel,125,56.5,2.1
2081, B Class,2019,22899,Semi-Auto,9288,Petrol,145,45.6,1.3
2082, C Class,2016,13000,Automatic,82590,Diesel,20,64.2,2.1
2083, GLA Class,2018,20799,Semi-Auto,11370,Diesel,145,56.5,2.1
2084, C Class,2018,22980,Semi-Auto,11827,Diesel,145,60.1,2.1
2085, E Class,2016,14670,Automatic,62119,Diesel,125,60.1,2.1
2086, C Class,2016,20105,Automatic,14965,Diesel,30,64.2,2.1
2087, C Class,2016,19999,Automatic,19299,Hybrid,0,134.5,2.0
2088, C Class,2017,25494,Semi-Auto,20380,Diesel,30,65.7,2.1
2089, E Class,2013,11795,Automatic,53300,Diesel,125,58.9,2.1
2090, CL Class,2020,26850,Automatic,3956,Petrol,145,44.8,1.3
2091, A Class,2015,11499,Manual,48120,Diesel,20,72.4,1.5
2092, A Class,2019,20480,Semi-Auto,10859,Diesel,145,65.7,1.5
2093, C Class,2018,23249,Automatic,8796,Petrol,145,46.3,1.5
2094, GLA Class,2019,23149,Semi-Auto,13359,Diesel,150,67.3,2.1
2095, GLE Class,2018,32990,Automatic,21000,Diesel,145,47.9,2.1
2096, CL Class,2019,22380,Manual,10000,Petrol,145,44.1,1.6
2097, A Class,2020,29995,Semi-Auto,2000,Petrol,145,40.9,2.0
2098, A Class,2014,12995,Semi-Auto,35000,Diesel,30,65.7,1.8
2099, A Class,2016,18490,Semi-Auto,29474,Petrol,165,45.6,2.0
2100, CLS Class,2016,21245,Automatic,46068,Diesel,145,56.5,2.1
2101, GLC Class,2017,30400,Automatic,30136,Diesel,145,45.6,3.0
2102, B Class,2020,21990,Automatic,4239,Diesel,145,55.4,2.0
2103, A Class,2020,25995,Automatic,5000,Diesel,145,62.8,1.5
2104, GLA Class,2016,25499,Semi-Auto,36298,Petrol,235,38.2,2.0
2105, C Class,2019,27990,Automatic,101,Diesel,145,61.4,2.0
2106, E Class,2016,20106,Automatic,17703,Diesel,150,53.3,3.0
2107, A Class,2016,12500,Manual,24810,Diesel,0,80.7,1.5
2108, X-CLASS,2018,28950,Automatic,13500,Diesel,260,35.8,2.3
2109, C Class,2020,30480,Semi-Auto,16,Diesel,145,64.2,2.0
2110, GLA Class,2016,17650,Semi-Auto,35000,Diesel,125,56.5,2.1
2111, E Class,2016,16306,Automatic,25922,Diesel,125,58.9,2.1
2112, GLS Class,2019,67600,Automatic,2010,Diesel,145,34.0,3.0
2113, C Class,2019,20349,Semi-Auto,14012,Petrol,145,46.3,1.5
2114, SLK,2015,14995,Automatic,36860,Diesel,145,56.5,2.1
2115, E Class,2019,35149,Semi-Auto,7630,Diesel,145,48.7,3.0
2116, GLE Class,2020,62980,Semi-Auto,49,Diesel,145,32.5,2.9
2117, A Class,2014,12799,Automatic,23657,Diesel,20,68.9,2.1
2118, C Class,2018,42525,Semi-Auto,10467,Petrol,150,32.8,4.0
2119, GLC Class,2018,30862,Semi-Auto,22216,Diesel,145,47.9,3.0
2120, E Class,2016,19392,Semi-Auto,31019,Petrol,160,43.5,2.0
2121, C Class,2018,22799,Semi-Auto,11494,Petrol,145,46.3,1.5
2122, GLE Class,2019,55500,Semi-Auto,12000,Diesel,145,32.5,3.0
2123, GLC Class,2019,28660,Automatic,11649,Diesel,145,56.5,2.1
2124, A Class,2015,11199,Automatic,86662,Diesel,20,64.2,2.1
2125, E Class,2014,14999,Automatic,23685,Petrol,145,47.9,2.0
2126, C Class,2018,29199,Semi-Auto,9381,Diesel,145,54.3,2.0
2127, CL Class,2016,14399,Manual,45693,Diesel,20,65.7,2.1
2128, E Class,2017,20498,Semi-Auto,35494,Diesel,145,61.4,2.0
2129, C Class,2018,23400,Automatic,9861,Petrol,145,46.3,1.5
2130, C Class,2019,29000,Semi-Auto,4998,Petrol,145,44.1,2.0
2131, X-CLASS,2018,38995,Automatic,7820,Diesel,260,31.4,3.0
2132, GL Class,2018,17999,Manual,24600,Petrol,145,48.7,1.6
2133, GLA Class,2019,24049,Semi-Auto,14723,Petrol,145,50.4,1.6
2134, C Class,2017,24498,Automatic,21650,Diesel,150,54.3,2.1
2135, B Class,2018,19995,Semi-Auto,9787,Petrol,150,51.4,1.6
2136, SLK,2006,4995,Automatic,75000,Petrol,555,28.0,3.5
2137, E Class,2019,28799,Semi-Auto,2298,Diesel,145,61.4,2.0
2138, V Class,2017,30998,Semi-Auto,32577,Diesel,145,45.6,2.2
2139, GLC Class,2019,31980,Semi-Auto,3999,Petrol,145,34.0,2.0
2140, V Class,2019,46895,Automatic,500,Diesel,145,36.7,2.0
2141, GLE Class,2018,66974,Automatic,16592,Petrol,145,23.7,5.5
2142, C Class,2019,26699,Semi-Auto,6718,Petrol,145,46.3,1.5
2143, GLC Class,2019,29999,Semi-Auto,10420,Diesel,145,56.5,2.1
2144, GLA Class,2014,17000,Semi-Auto,21086,Diesel,145,55.4,2.1
2145, C Class,2015,14495,Manual,23146,Petrol,115,52.3,2.0
2146, GLC Class,2016,27500,Semi-Auto,18283,Diesel,125,56.5,2.1
2147, A Class,2017,15824,Semi-Auto,12050,Diesel,20,74.3,1.5
2148, A Class,2014,20965,Semi-Auto,23776,Petrol,200,40.9,2.0
2149, A Class,2016,13550,Manual,18304,Diesel,20,72.4,1.5
2150, E Class,2016,19995,Automatic,13000,Diesel,125,58.9,2.1
2151, GLC Class,2019,31990,Automatic,10334,Diesel,150,41.5,2.1
2152, E Class,2015,19400,Automatic,34000,Diesel,160,51.4,3.0
2153, SL CLASS,2019,30182,Automatic,3988,Petrol,145,47.1,2.0
2154, E Class,2019,31249,Semi-Auto,9379,Diesel,145,70.6,2.0
2155, C Class,2019,33789,Automatic,1000,Diesel,145,61.4,2.0
2156, SLK,2008,5850,Automatic,78954,Petrol,300,34.4,1.8
2157, C Class,2017,23495,Semi-Auto,23033,Diesel,30,65.7,2.1
2158, C Class,2015,17900,Automatic,34797,Diesel,30,64.2,2.1
2159, E Class,2016,18691,Automatic,30168,Diesel,20,72.4,2.0
2160, C Class,2016,20299,Semi-Auto,6605,Petrol,125,51.4,2.0
2161, E Class,2017,21899,Semi-Auto,24195,Diesel,145,65.7,2.0
2162, C Class,2019,32199,Semi-Auto,2985,Petrol,145,44.1,1.5
2163, C Class,2019,28349,Semi-Auto,7133,Diesel,145,56.5,2.0
2164, C Class,2017,46995,Semi-Auto,24347,Petrol,145,32.8,4.0
2165, C Class,2016,22549,Automatic,30385,Diesel,30,65.7,2.1
2166, A Class,2019,34799,Semi-Auto,3778,Petrol,150,35.3,2.0
2167, E Class,2015,16350,Automatic,24041,Diesel,145,56.5,2.1
2168, CLS Class,2017,20790,Automatic,37150,Diesel,145,57.7,2.1
2169, C Class,2019,30000,Semi-Auto,9062,Diesel,145,57.7,2.0
2170, C Class,2016,15000,Automatic,76200,Diesel,30,61.4,2.1
2171, C Class,2016,13660,Manual,26682,Diesel,20,70.6,2.1
2172, E Class,2017,24480,Semi-Auto,19727,Diesel,145,51.4,3.0
2173, C Class,2019,22299,Manual,5800,Petrol,145,47.1,1.6
2174, C Class,2017,18270,Semi-Auto,49783,Diesel,30,64.2,2.1
2175, B Class,2017,15999,Semi-Auto,13158,Diesel,150,68.9,2.1
2176, CL Class,2019,26399,Semi-Auto,4049,Petrol,145,38.2,2.0
2177, C Class,2010,4990,Manual,97717,Petrol,200,43.5,1.6
2178, C Class,2016,14933,Manual,21553,Diesel,20,70.6,1.6
2179, A Class,2016,15100,Automatic,40297,Diesel,115,58.9,2.1
2180, A Class,2014,11990,Manual,61307,Diesel,20,70.6,1.5
2181, CLA Class,2016,20248,Automatic,28916,Diesel,20,67.3,2.1
2182, E Class,2016,14200,Automatic,58221,Diesel,125,58.9,2.1
2183, A Class,2016,12999,Automatic,44504,Diesel,20,70.6,2.1
2184, B Class,2019,21980,Semi-Auto,11748,Petrol,145,45.6,1.3
2185, GLA Class,2014,17840,Semi-Auto,30648,Petrol,200,42.8,2.0
2186, C Class,2019,20699,Semi-Auto,10037,Diesel,145,64.2,2.1
2187, CL Class,2019,26299,Semi-Auto,11347,Diesel,145,51.4,2.2
2188, C Class,2016,20000,Automatic,23676,Hybrid,0,134.5,2.0
2189, E Class,2019,59999,Semi-Auto,90,Petrol,145,30.1,4.0
2190, C Class,2016,17992,Semi-Auto,14160,Diesel,20,64.2,2.1
2191, C Class,2017,19998,Semi-Auto,23690,Diesel,125,58.9,2.1
2192, GLA Class,2014,16490,Automatic,47550,Petrol,200,42.8,2.0
2193, A Class,2017,16250,Manual,24155,Petrol,150,51.4,1.6
2194, CLS Class,2016,19495,Automatic,20500,Diesel,125,57.7,2.1
2195, A Class,2019,22299,Semi-Auto,2750,Diesel,145,65.7,1.5
2196, B Class,2017,14298,Manual,12349,Diesel,150,68.9,1.5
2197, CLS Class,2019,49950,Automatic,3335,Diesel,145,48.7,2.9
2198, C Class,2018,24199,Semi-Auto,6812,Diesel,145,58.9,2.0
2199, GLC Class,2019,30199,Semi-Auto,4102,Diesel,145,56.5,2.1
2200, GLC Class,2016,26000,Semi-Auto,31726,Diesel,125,56.5,2.1
2201, A Class,2019,20700,Automatic,11709,Petrol,145,53.3,1.3
2202, A Class,2015,11750,Automatic,74016,Diesel,20,64.2,2.1
2203, C Class,2017,18495,Semi-Auto,29979,Petrol,145,50.4,2.0
2204, GLC Class,2019,27750,Automatic,6109,Diesel,150,56.5,2.1
2205, C Class,2019,42895,Automatic,4829,Petrol,145,29.1,3.0
2206, E Class,2019,24749,Semi-Auto,15333,Diesel,145,72.4,2.0
2207, CLS Class,2018,31026,Automatic,17663,Diesel,145,48.7,2.9
2208, A Class,2018,14450,Manual,36619,Petrol,145,51.4,1.6
2209, C Class,2019,29480,Semi-Auto,2998,Petrol,145,47.1,1.5
2210, GLS Class,2016,37385,Automatic,21169,Diesel,305,37.2,3.0
2211, C Class,2019,29995,Semi-Auto,1,Diesel,145,57.7,2.0
2212, CLS Class,2019,44699,Automatic,5500,Diesel,145,47.9,2.9
2213, C Class,2014,14732,Semi-Auto,38824,Diesel,20,64.2,2.1
2214, C Class,2019,29480,Semi-Auto,3299,Petrol,145,44.1,2.0
2215, E Class,2017,21480,Semi-Auto,39975,Diesel,145,61.4,2.0
2216, GL Class,2018,19999,Automatic,13436,Petrol,145,50.4,1.6
2217, GLA Class,2018,18749,Manual,20646,Diesel,145,64.2,2.1
2218, C Class,2019,24990,Semi-Auto,7419,Diesel,145,64.2,2.0
2219, GLA Class,2017,19932,Semi-Auto,29155,Diesel,125,56.5,2.1
2220, C Class,2016,17990,Semi-Auto,51300,Diesel,30,64.2,2.1
2221, E Class,2019,43099,Semi-Auto,1000,Diesel,145,46.3,3.0
2222, C Class,2018,28389,Semi-Auto,5454,Diesel,145,57.7,2.0
2223, C Class,2016,17849,Semi-Auto,45557,Diesel,30,61.4,2.1
2224, C Class,2019,27400,Automatic,348,Diesel,145,61.4,2.0
2225, A Class,2017,17200,Semi-Auto,48709,Diesel,20,74.3,1.5
2226, E Class,2019,33980,Semi-Auto,12928,Diesel,145,48.7,3.0
2227, B Class,2016,11495,Manual,29670,Diesel,20,70.6,1.5
2228, GLC Class,2017,31248,Automatic,34444,Diesel,145,56.5,2.1
2229, C Class,2019,29949,Automatic,2323,Petrol,145,44.1,2.0
2230, E Class,2018,27999,Semi-Auto,5170,Diesel,145,58.9,2.0
2231, C Class,2019,31890,Automatic,2850,Diesel,145,46.3,2.0
2232, C Class,2017,20091,Semi-Auto,24991,Diesel,150,61.4,2.1
2233, SL CLASS,2017,19995,Automatic,18403,Diesel,30,70.6,2.1
2234, E Class,2017,22480,Semi-Auto,24723,Diesel,145,65.7,2.0
2235, GLA Class,2017,17850,Manual,18692,Petrol,145,48.7,1.6
2236, A Class,2017,17047,Semi-Auto,14951,Diesel,145,68.9,2.1
2237, A Class,2014,10759,Automatic,33403,Diesel,20,70.6,1.5
2238, C Class,2018,17100,Automatic,22655,Diesel,145,64.2,2.1
2239, A Class,2016,13899,Manual,48649,Diesel,20,68.9,1.5
2240, CL Class,2018,18049,Manual,11822,Petrol,145,51.4,1.6
2241, C Class,2016,17850,Automatic,20296,Diesel,20,64.2,2.1
2242, A Class,2017,16999,Manual,17781,Petrol,145,49.6,1.6
2243, GLC Class,2019,30562,Automatic,16538,Diesel,145,56.5,2.1
2244, A Class,2020,24980,Manual,16,Petrol,145,28.5,1.3
2245, A Class,2016,15150,Manual,48418,Diesel,30,62.8,2.1
2246, C Class,2018,33980,Semi-Auto,13983,Petrol,145,35.3,3.0
2247, GL Class,2016,16499,Automatic,35333,Diesel,30,64.2,2.1
2248, GLC Class,2016,22995,Semi-Auto,30000,Diesel,125,56.5,2.1
2249, C Class,2012,10999,Automatic,41239,Petrol,160,44.8,1.6
2250, GLA Class,2019,21980,Semi-Auto,9708,Petrol,145,44.8,1.6
2251, C Class,2014,15280,Semi-Auto,25901,Diesel,20,64.2,2.1
2252, C Class,2017,16922,Semi-Auto,52519,Diesel,30,64.2,1.6
2253, A Class,2017,15975,Semi-Auto,20932,Diesel,150,70.6,2.1
2254, C Class,2008,3995,Automatic,104000,Diesel,210,42.2,2.1
2255, A Class,2017,17981,Semi-Auto,24315,Petrol,150,52.3,1.6
2256, E Class,2019,35099,Semi-Auto,1000,Diesel,145,70.6,2.0
2257, E Class,2014,12995,Semi-Auto,48422,Diesel,125,57.7,2.1
2258, C Class,2019,26249,Semi-Auto,10785,Diesel,145,61.4,2.0
2259, E Class,2020,42991,Semi-Auto,4000,Diesel,145,57.7,2.0
2260, GLC Class,2018,29449,Semi-Auto,16985,Diesel,145,56.5,2.1
2261, A Class,2019,22699,Semi-Auto,3252,Diesel,145,65.7,1.5
2262, GLA Class,2016,15504,Semi-Auto,65000,Diesel,125,56.5,2.1
2263, A Class,2018,18699,Automatic,11825,Diesel,145,65.7,1.5
2264, E Class,2016,18902,Semi-Auto,44987,Diesel,20,67.3,2.0
2265, GLS Class,2017,38343,Automatic,26452,Diesel,305,37.2,3.0
2266, SL CLASS,2010,15995,Automatic,56098,Petrol,555,29.1,3.5
2267, GLA Class,2017,17000,Automatic,26424,Diesel,30,64.2,2.1
2268, GLS Class,2017,38250,Automatic,7208,Diesel,305,37.2,3.0
2269, GL Class,2016,15999,Manual,30140,Diesel,30,64.2,2.1
2270, C Class,2019,21099,Semi-Auto,4535,Petrol,145,46.3,1.5
2271, E Class,2018,59899,Semi-Auto,89,Petrol,145,30.1,4.0
2272, A Class,2018,20295,Semi-Auto,9748,Petrol,145,53.3,1.3
2273, GLA Class,2015,18395,Semi-Auto,15296,Diesel,125,56.5,2.1
2274, E Class,2017,18699,Semi-Auto,40703,Diesel,20,72.4,2.0
2275, E Class,2018,24790,Semi-Auto,16151,Diesel,145,58.9,2.0
2276, E Class,2016,19431,Semi-Auto,36790,Diesel,145,54.3,3.0
2277, E Class,2017,19698,Semi-Auto,25152,Diesel,145,72.4,2.0
2278, V Class,2019,23750,Automatic,19735,Diesel,145,48.7,2.1
2279, A Class,2016,15277,Semi-Auto,46473,Diesel,20,74.3,1.5
2280, C Class,2015,13599,Automatic,44598,Diesel,30,64.2,2.1
2281, C Class,2016,16475,Automatic,34452,Diesel,30,64.2,2.1
2282, A Class,2015,10799,Manual,46966,Petrol,125,51.4,1.6
2283, CL Class,2017,20352,Semi-Auto,24353,Petrol,145,53.3,1.6
2284, GLC Class,2017,26998,Semi-Auto,33544,Diesel,145,56.5,2.1
2285, A Class,2015,10998,Automatic,79131,Diesel,20,70.6,1.5
2286, C Class,2018,26950,Semi-Auto,10798,Diesel,145,57.7,2.0
2287, C Class,2017,16189,Manual,16946,Petrol,125,53.3,2.0
2288, CLS Class,2016,21995,Semi-Auto,31689,Diesel,160,51.4,3.0
2289, C Class,2020,39994,Semi-Auto,2499,Diesel,145,55.4,2.0
2290, A Class,2019,19999,Semi-Auto,8760,Petrol,150,28.5,1.3
2291, A Class,2019,124366,Semi-Auto,880,Petrol,145,24.8,4.0
2292, GLA Class,2018,17500,Manual,29515,Diesel,150,64.2,2.1
2293, C Class,2015,10791,Manual,129000,Diesel,20,68.9,2.1
2294, GLA Class,2017,21995,Semi-Auto,22129,Diesel,145,56.5,2.1
2295, A Class,2014,11595,Semi-Auto,40000,Diesel,20,68.9,1.5
2296, A Class,2019,21290,Semi-Auto,8783,Petrol,150,53.3,1.3
2297, E Class,2017,21499,Semi-Auto,32365,Diesel,30,61.4,2.0
2298, GLC Class,2020,49980,Semi-Auto,3999,Petrol,145,26.4,3.0
2299, C Class,2019,29980,Semi-Auto,1568,Diesel,145,60.1,1.6
2300, C Class,2019,20299,Semi-Auto,14271,Petrol,145,46.3,1.5
2301, GLC Class,2018,27490,Semi-Auto,34507,Diesel,145,56.5,2.1
2302, X-CLASS,2018,28990,Automatic,18000,Diesel,260,35.8,2.3
2303, A Class,2019,24599,Semi-Auto,277,Diesel,145,56.5,2.0
2304, E Class,2019,33879,Automatic,1000,Diesel,145,70.6,2.0
2305, C Class,2017,18999,Automatic,35649,Diesel,30,61.4,2.1
2306, GLE Class,2016,28299,Semi-Auto,9982,Diesel,200,47.9,2.1
2307, C Class,2018,18700,Automatic,28629,Diesel,145,60.1,2.1
2308, C Class,2015,12999,Manual,18766,Petrol,125,53.3,2.0
2309, GLC Class,2016,20871,Semi-Auto,44482,Diesel,125,56.5,2.1
2310, GLE Class,2017,34998,Semi-Auto,16647,Diesel,205,47.9,2.1
2311, C Class,2015,15999,Semi-Auto,39195,Hybrid,0,78.5,2.1
2312, C Class,2016,29995,Semi-Auto,33977,Petrol,260,35.3,3.0
2313, GLC Class,2017,21380,Semi-Auto,51000,Diesel,125,56.5,2.1
2314, GLC Class,2019,37359,Semi-Auto,1000,Diesel,145,40.9,2.0
2315, E Class,2017,22215,Automatic,27797,Diesel,145,61.4,2.0
2316, C Class,2019,23389,Semi-Auto,15000,Diesel,145,61.4,2.0
2317, CL Class,2017,15970,Manual,27334,Diesel,20,67.3,2.1
2318, C Class,2019,27992,Semi-Auto,12838,Diesel,145,55.4,2.0
2319, A Class,2019,22524,Semi-Auto,10772,Diesel,145,67.3,1.5
2320, X-CLASS,2019,22995,Automatic,500,Diesel,260,35.8,2.3
2321, E Class,2016,17820,Automatic,24514,Diesel,30,65.7,2.0
2322, GLC Class,2017,27980,Semi-Auto,16617,Diesel,145,56.5,2.1
2323, GLA Class,2014,13995,Semi-Auto,40423,Diesel,30,62.8,2.1
2324, A Class,2019,33995,Semi-Auto,10378,Petrol,145,35.3,2.0
2325, E Class,2019,34740,Automatic,4999,Diesel,145,42.8,2.0
2326, V Class,2019,24750,Automatic,18349,Diesel,145,48.7,2.1
2327, E Class,2017,19260,Automatic,26233,Diesel,20,72.4,2.0
2328, A Class,2017,17250,Semi-Auto,35000,Diesel,20,68.9,2.1
2329, GLE Class,2015,22986,Semi-Auto,43434,Diesel,260,42.8,3.0
2330, C Class,2019,26500,Semi-Auto,3341,Petrol,145,45.6,1.5
2331, C Class,2019,29995,Semi-Auto,9,Diesel,145,55.4,2.0
2332, B Class,2019,22399,Semi-Auto,12124,Petrol,145,45.6,1.3
2333, GLE Class,2019,51890,Semi-Auto,12268,Petrol,145,30.1,3.0
2334, SL CLASS,2019,29995,Semi-Auto,8000,Petrol,150,47.1,2.0
2335, C Class,2019,28998,Manual,22,Petrol,145,48.7,1.6
2336, A Class,2017,20795,Semi-Auto,19400,Petrol,160,45.6,2.0
2337, GLC Class,2017,27520,Semi-Auto,33590,Diesel,145,56.5,2.1
2338, A Class,2017,13981,Semi-Auto,46257,Petrol,145,53.3,1.6
2339, GLA Class,2017,21980,Semi-Auto,8046,Diesel,145,56.5,2.1
2340, S Class,2019,55890,Semi-Auto,3380,Diesel,145,52.3,3.0
2341, A Class,2017,16099,Manual,17930,Diesel,145,68.9,1.5
2342, CLA Class,2013,15275,Automatic,23369,Diesel,30,62.8,2.1
2343, C Class,2019,38289,Semi-Auto,1000,Diesel,145,54.3,2.0
2344, GLC Class,2016,34980,Semi-Auto,31499,Petrol,300,34.0,3.0
2345, C Class,2017,18728,Automatic,23683,Petrol,125,51.4,2.0
2346, GLC Class,2017,32312,Semi-Auto,14794,Diesel,145,56.5,2.1
2347, CLS Class,2019,45799,Semi-Auto,164,Petrol,145,31.4,2.0
2348, C Class,2019,20299,Semi-Auto,14298,Petrol,145,46.3,1.5
2349, C Class,2013,8990,Manual,74000,Petrol,160,44.1,1.6
2350, E Class,2014,13967,Automatic,30200,Diesel,125,57.7,2.1
2351, GLC Class,2019,30299,Semi-Auto,11875,Diesel,145,56.5,2.1
2352, C Class,2017,14500,Automatic,31559,Diesel,30,65.7,2.1
2353, C Class,2019,24980,Semi-Auto,7043,Petrol,145,45.6,1.5
2354, A Class,2017,28980,Automatic,24906,Petrol,145,40.9,2.0
2355, S Class,2019,55649,Semi-Auto,2500,Diesel,145,52.3,3.0
2356, GLC Class,2019,47980,Semi-Auto,3958,Petrol,145,27.4,3.0
2357, C Class,2019,65000,Semi-Auto,3398,Petrol,145,27.2,4.0
2358, C Class,2017,18799,Semi-Auto,17274,Diesel,30,64.2,2.1
2359, C Class,2019,29998,Automatic,50,Petrol,145,45.6,1.5
2360, S Class,2019,86399,Automatic,1912,Petrol,145,34.0,4.0
2361, E Class,2017,17800,Automatic,42081,Diesel,145,72.4,2.0
2362, E Class,2019,24749,Semi-Auto,15083,Diesel,145,72.4,2.0
2363, C Class,2019,29046,Automatic,5971,Diesel,145,61.4,2.0
2364, E Class,2017,19500,Automatic,33652,Diesel,150,67.3,2.0
2365, A Class,2014,10495,Manual,53954,Diesel,20,70.6,1.5
2366, E Class,2019,38398,Automatic,275,Diesel,145,43.5,3.0
2367, GLA Class,2017,20949,Semi-Auto,23814,Diesel,125,56.5,2.1
2368, C Class,2019,26299,Semi-Auto,9163,Petrol,145,46.3,1.5
2369, E Class,2017,22999,Semi-Auto,14695,Diesel,145,61.4,2.0
2370, C Class,2017,16400,Automatic,31681,Diesel,145,64.2,2.1
2371, GLC Class,2017,26480,Semi-Auto,34596,Diesel,125,56.5,2.1
2372, X-CLASS,2018,37495,Automatic,7820,Diesel,260,31.4,3.0
2373, E Class,2015,14998,Semi-Auto,27512,Diesel,125,57.7,2.1
2374, S Class,2016,26498,Semi-Auto,36121,Diesel,200,47.9,3.0
2375, SL CLASS,2016,20298,Semi-Auto,14035,Diesel,30,70.6,2.1
2376, V Class,2019,42980,Automatic,3226,Diesel,150,44.8,2.1
2377, C Class,2019,29199,Semi-Auto,4456,Petrol,145,47.1,1.5
2378, GLC Class,2019,36490,Automatic,3449,Diesel,145,40.9,2.0
2379, C Class,2019,28990,Automatic,1544,Diesel,145,64.2,2.0
2380, CL Class,2015,15998,Manual,29901,Petrol,125,50.4,1.6
2381, V Class,2016,36999,Manual,20455,Diesel,200,46.3,2.1
2382, A Class,2019,24065,Semi-Auto,8615,Petrol,145,53.3,1.3
2383, SL CLASS,2018,27890,Automatic,1565,Petrol,145,47.1,2.0
2384, V Class,2017,35995,Semi-Auto,16830,Diesel,235,44.8,2.2
2385, A Class,2018,18949,Automatic,10979,Diesel,145,65.7,1.5
2386, B Class,2019,19090,Manual,5830,Diesel,145,65.7,2.1
2387, B Class,2017,13999,Manual,17341,Diesel,20,67.3,2.1
2388, C Class,2015,14295,Semi-Auto,42618,Diesel,20,65.7,2.1
2389, C Class,2019,29995,Semi-Auto,9,Petrol,145,42.8,2.0
2390, A Class,2019,24000,Semi-Auto,4772,Petrol,145,28.5,2.0
2391, SLK,2016,18980,Semi-Auto,8417,Diesel,30,70.6,2.0
2392, C Class,2016,16198,Manual,41974,Diesel,20,68.9,2.1
2393, B Class,2019,19490,Semi-Auto,7698,Petrol,145,51.4,1.6
2394, A Class,2017,17500,Manual,24000,Petrol,145,49.6,1.6
2395, C Class,2019,25149,Semi-Auto,13157,Petrol,145,45.6,1.5
2396, CL Class,2019,26099,Semi-Auto,5176,Diesel,145,51.4,2.2
2397, CLS Class,2019,35499,Semi-Auto,12057,Diesel,145,48.7,2.9
2398, B Class,2017,12730,Manual,14882,Diesel,150,68.9,1.5
2399, C Class,2018,28298,Automatic,13500,Diesel,145,65.7,2.1
2400, A Class,2020,28298,Automatic,20,Diesel,145,62.8,1.5
2401, X-CLASS,2017,24990,Automatic,23219,Diesel,140,35.8,2.3
2402, GLE Class,2019,52700,Semi-Auto,2343,Diesel,145,32.8,3.0
2403, B Class,2019,23480,Automatic,10,Diesel,145,55.4,2.0
2404, GLA Class,2018,19450,Manual,28448,Diesel,145,64.2,2.1
2405, C Class,2018,23100,Automatic,10424,Petrol,145,45.6,1.5
2406, E Class,2019,36299,Automatic,1005,Diesel,145,57.7,2.0
2407, C Class,2019,21980,Automatic,7716,Petrol,145,45.6,1.5
2408, C Class,2015,19995,Semi-Auto,39000,Diesel,30,62.8,2.1
2409, E Class,2015,15360,Semi-Auto,58248,Diesel,125,56.5,2.1
2410, A Class,2017,13100,Manual,34758,Diesel,145,65.7,2.1
2411, CL Class,2017,29149,Automatic,27119,Petrol,145,40.9,2.0
2412, A Class,2014,13251,Semi-Auto,41700,Diesel,20,64.2,2.1
2413, A Class,2020,26500,Semi-Auto,3143,Petrol,145,53.3,1.3
2414, CL Class,2018,22799,Semi-Auto,3415,Diesel,145,67.3,2.1
2415, B Class,2017,12699,Manual,12444,Diesel,145,70.6,1.5
2416, E Class,2017,22000,Semi-Auto,22990,Diesel,145,65.7,2.0
2417, GLC Class,2017,22750,Automatic,24786,Diesel,125,56.5,2.1
2418, A Class,2018,18750,Semi-Auto,8759,Petrol,145,52.3,1.6
2419, A Class,2015,8491,Manual,124000,Diesel,20,70.6,1.5
2420, GLC Class,2017,27498,Automatic,29933,Diesel,145,56.5,2.1
2421, C Class,2016,36399,Semi-Auto,27416,Petrol,300,34.5,4.0
2422, C Class,2013,8595,Automatic,82685,Diesel,30,64.2,2.1
2423, V Class,2018,39900,Semi-Auto,5988,Diesel,145,44.8,2.2
2424, C Class,2016,14450,Semi-Auto,34000,Diesel,20,65.7,2.1
2425, C Class,2016,17999,Automatic,42271,Diesel,30,61.4,2.1
2426, C Class,2019,30499,Semi-Auto,1488,Diesel,145,61.4,2.0
2427, GLA Class,2018,25480,Semi-Auto,11561,Diesel,145,56.5,2.1
2428, GLC Class,2018,27590,Semi-Auto,16776,Diesel,145,56.5,2.1
2429, A Class,2017,15995,Semi-Auto,38530,Diesel,145,68.9,2.1
2430, GLA Class,2018,31990,Automatic,23573,Petrol,150,38.2,2.0
2431, GLA Class,2020,25995,Semi-Auto,570,Petrol,150,37.2,1.6
2432, GL Class,2018,27597,Automatic,13820,Diesel,145,56.5,2.1
2433, A Class,2016,15378,Manual,21256,Diesel,30,62.8,2.1
2434, E Class,2016,25412,Semi-Auto,24346,Diesel,160,51.4,3.0
2435, C Class,2017,20900,Automatic,34408,Petrol,145,47.1,2.0
2436, C Class,2019,27500,Semi-Auto,5866,Petrol,145,46.3,1.5
2437, E Class,2016,15490,Automatic,31000,Diesel,125,61.4,2.1
2438, C Class,2018,22900,Semi-Auto,4500,Petrol,145,44.1,1.5
